A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,EWS_DaysToThreat,scenario,policy,model
49.0,176.90315917439855,1.5,0.9794787480812895,264.98918111731007,10,0.3171082834772003,142.23310165540286,1.0,0.5157104962028738,212.36792507649116,10,0.5615363670825424,314.44547847628735,1.5,0.14430373237698046,3.5,1.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,10,0,dikesnet
129.0,301.5761155524808,10,0.3190811746450121,325.7935592541953,10,0.1329433298475473,151.0477515092116,10,0.43595298228881707,180.89733621765623,10,0.6986663857696265,231.17429350301313,10,0.7589499928878626,1.5,3.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,11,0,dikesnet
7.0,174.88366858090433,1.0,0.48374033275327644,166.6884216701749,1.0,0.6637353555317812,154.86888946031965,10,0.7345257730432166,332.1786141282725,1.5,0.18153089333165662,90.43655603618048,1.0,0.3827486835935591,2.5,3.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,12,0,dikesnet
86.0,153.73850966301916,10,0.3223501272961286,170.45513489696248,10,0.5548572658602814,114.17760774250495,10,0.6909144084453506,299.9942549731574,1.0,0.6197209711711031,140.61470787533815,10,0.47235179559047,4.5,4.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,13,0,dikesnet
39.0,216.10990474794863,10,0.7680854924158589,254.768667406185,1.0,0.07894095869671956,308.7589182354639,10,0.006448087208816254,261.11498432495114,10,0.3754530649067996,313.9109692180336,1.0,0.22134585166261592,1.5,1.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,14,0,dikesnet
123.0,175.13728831685702,1.5,0.17235589652347064,140.00396261223068,10,0.41473763576066025,108.9901439926566,1.0,0.7643058242993835,347.6153280228512,1.0,0.20131151019397828,75.46941931596156,1.0,0.023891839877162674,2.5,1.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,15,0,dikesnet
43.0,245.50446890574102,1.5,0.20873167877355264,83.10043217642396,10,0.16282925477960242,34.70019891835254,1.0,0.6990703642492387,160.49829143643396,1.0,0.8350957391182585,254.15202148521078,1.0,0.6610935706546216,4.5,2.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,16,0,dikesnet
115.0,285.76109553135836,10,0.06409546119207869,109.98131769344806,1.5,0.5692708343168624,262.0359890417626,10,0.631580437415849,317.9069577583151,1.5,0.07602930171772568,247.38455551719017,1.0,0.3224575482046095,2.5,2.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,17,0,dikesnet
79.0,97.72606231033296,1.5,0.13264781141001222,69.42001073013937,10,0.011063165750619443,260.15559626886784,1.5,0.6034048739771749,180.32837353863013,10,0.2514738810800184,57.36349700868845,10,0.5650336501953048,3.5,2.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,18,0,dikesnet
122.0,263.766433961518,10,0.9575610668711256,48.786941749877705,1.5,0.44981989130083644,161.69426151048302,10,0.02881968631749465,268.6680729170671,1.5,0.6587740463911894,269.46230325113544,1.0,0.6119081409003311,3.5,4.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,19,0,dikesnet
75.0,66.28533426115402,1.5,0.7892628927321542,140.95720909157188,1.5,0.855626319618076,327.4844367303311,10,0.012148165344624512,40.32790970509307,1.0,0.26247623690978533,131.44396300800267,10,0.9136507816937228,4.5,3.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,20,0,dikesnet
85.0,146.9356218442143,1.0,0.018778849930288045,334.56719942448603,1.0,0.15779156641317083,30.649223374488084,1.0,0.9716793677483208,34.40902413386279,10,0.5825187066854666,274.32357400802084,1.0,0.7897413879826582,3.5,4.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,21,0,dikesnet
131.0,96.30157092895368,1.5,0.0674639788885882,77.29258781733188,10,0.8469618699536093,168.76054701433807,10,0.7403704960522907,301.02656496586917,1.5,0.9445959732008721,125.98251870652972,1.0,0.5902913964725094,2.5,1.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,22,0,dikesnet
29.0,99.76972907702364,10,0.4609472912547392,284.9299050401298,1.5,0.8069251346346195,237.50638738230793,1.5,0.8336417774877444,123.47258787754983,1.5,0.6127777878706518,55.102167730089064,10,0.5396992911037837,1.5,4.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,23,0,dikesnet
110.0,232.9500668475855,1.5,0.1980093119798187,282.06499904738314,10,0.9659241461968656,346.07866704596273,10,0.6946938024381725,272.5954423088632,10,0.5587855499596166,310.91813159266223,1.0,0.31780663217617944,3.5,4.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,24,0,dikesnet
2.0,327.04706062899686,10,0.8796460498479691,313.98631071057935,10,0.2179444413768876,275.001507175431,1.5,0.4218311178017128,35.48967779405774,10,0.45473188998267394,297.7582991540328,10,0.9269113636890433,2.5,4.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,25,0,dikesnet
19.0,30.143505234111277,1.0,0.9824639764138948,37.02963955271266,1.5,0.8245536020950861,64.31685529148707,10,0.9601061160747878,143.77418289956336,10,0.12355640819735333,60.282672978980386,10,0.7913157820679253,4.5,3.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,26,0,dikesnet
120.0,334.99626121493674,1.0,0.34012932592123185,192.6489440912812,10,0.5052404995443699,108.73645864649163,10,0.3183681997717062,310.0878519349012,10,0.8496524078005551,119.28508330398648,10,0.8240086607263204,1.5,2.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,27,0,dikesnet
129.0,124.6622767545756,10,0.03086561590720209,256.3387999611332,1.5,0.30285661485396553,311.83878570198635,1.0,0.0290672730343917,316.4663232623434,1.5,0.7992950003526824,206.43567494506354,1.5,0.9693023460570108,3.5,1.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,28,0,dikesnet
45.0,36.85456881945068,10,0.9839115207157856,212.06306112126418,1.0,0.03740790139544805,268.3653431280682,1.5,0.22814626923666476,158.29481389940656,1.5,0.658033286518966,30.088760808191278,10,0.677378845612314,2.5,3.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,29,0,dikesnet
15.0,165.83178033473376,1.5,0.4723790789019655,268.6576604089141,10,0.6275376256816393,290.5280338340923,10,0.4857641730967582,138.2103478724007,1.0,0.4234157073875037,140.01660432967606,1.0,0.13993915674399304,4.5,1.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,30,0,dikesnet
52.0,176.5654241352445,1.5,0.9035665329627687,92.3603623996363,1.5,0.5491986384254823,260.6444606048785,1.5,0.9473308027993997,154.32660303216545,1.5,0.8757605922450978,114.01536703066851,1.5,0.5999648656510497,1.5,2.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,31,0,dikesnet
131.0,268.30290616215575,1.0,0.7746658626869916,162.96692523147192,1.0,0.7783818837415021,229.18204992484502,1.0,0.4479929824496022,60.93297362648858,1.0,0.4019724335376596,51.86263598614957,1.0,0.8899058207447433,1.5,1.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,32,0,dikesnet
75.0,154.91558297991563,1.5,0.8885729677310643,115.82652592748957,1.0,0.8929579186958113,100.98114532343959,1.5,0.9741379792394086,240.41492159576876,1.5,0.43643371132132047,144.3114457803744,10,0.8825669035040942,2.5,4.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,33,0,dikesnet
27.0,82.98786458919443,1.0,0.9610249189946057,281.90699857374614,10,0.7942120207650571,156.1038742823845,10,0.05526316020159378,320.16440736271807,1.5,0.1401101196947101,216.7002090498855,10,0.7098909136163448,1.5,3.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,34,0,dikesnet
120.0,124.4440569048801,1.5,0.5558651072908519,307.31520111565226,1.0,0.9963605276893194,168.40723285588896,1.0,0.010975249626290293,349.6256888434079,10,0.006701902470676942,184.91870602204722,10,0.6827660904325613,2.5,3.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,35,0,dikesnet
58.0,349.99482149527535,1.0,0.9389337025830325,175.6015706548652,1.5,0.7059569455155618,190.82794878362682,1.5,0.40266500858359155,38.25342765980988,1.5,0.577369133180274,329.34519219206123,1.0,0.3953470980390275,1.5,3.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,36,0,dikesnet
106.0,201.81450085321796,10,0.5096180229515772,317.7635218782514,1.5,0.06973250748598879,317.34480009094796,1.0,0.4470384161161714,335.3615360811295,1.0,0.49082009805104376,96.90940821874554,10,0.10196999769131168,3.5,2.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,37,0,dikesnet
33.0,269.97880885827107,10,0.5511066630819711,61.86715294956767,1.0,0.6023879314387155,233.65985345821855,10,0.04288900553332015,181.82227781883535,1.5,0.34634343213560326,286.3037378748181,10,0.8061628574911665,1.5,3.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,38,0,dikesnet
64.0,343.0421370464184,1.5,0.6228766011093212,326.0683657737756,10,0.3496154241418611,265.07350546690304,10,0.6085594809534999,251.7989164108081,1.0,0.6040127613274769,63.8268385406582,1.0,0.7787941541752275,4.5,1.5,2.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,39,0,dikesnet
9.0,254.15150190663434,10,0.17945767115081523,259.9199085413941,1.0,0.9301605307893335,310.45870511407946,10,0.9424139203275549,144.53893802361844,10,0.5087326476831214,94.09611382131763,10,0.16060351478787085,2.5,3.5,1.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,40,0,dikesnet
55.0,252.4384323910388,10,0.48893762468821966,344.8582508358172,10,0.7607237902721985,334.3366979271355,10,0.19600049594020497,339.76735423013224,1.5,0.7508328251662896,285.48420282309723,1.5,0.6269720231821526,3.5,2.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,41,0,dikesnet
13.0,279.3760802301747,1.0,0.13371901730609284,68.88253400731165,1.5,0.8798601335623968,187.6958804709647,1.0,0.7663768986577398,163.1870841591711,1.0,0.10606643874523268,338.96816946050717,1.5,0.44146357174745016,2.5,4.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,42,0,dikesnet
97.0,152.97666846359024,10,0.03420988319870668,251.75956507800817,1.0,0.11124292488771842,174.45156319804573,1.5,0.13110657707099113,104.0091302311833,1.0,0.8651058482944431,149.83958650710824,1.0,0.6921841142576488,3.5,4.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,43,0,dikesnet
72.0,116.15729643863828,1.5,0.8922834178754766,31.798299760016747,1.0,0.29860566361407526,183.09590203004183,1.5,0.6570005865805972,332.05917155803326,1.5,0.11275092264514254,165.83263688887064,1.0,0.17261851777509013,4.5,1.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,44,0,dikesnet
37.0,140.20989151667465,1.0,0.07373033087938022,63.26361559373813,1.0,0.7807145293825115,56.74547697791703,1.5,0.00950484007715954,218.2342115758546,10,0.41755519312896905,264.55342400514826,1.0,0.033492262831036165,1.5,2.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,45,0,dikesnet
76.0,140.94261651771257,1.0,0.14385689014708125,322.3727300700437,1.5,0.9537380642371301,280.4043681241555,1.5,0.7727879170804857,69.34869777908662,1.0,0.8489355418561059,218.10698717885668,1.0,0.2555708742656313,3.5,3.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,46,0,dikesnet
91.0,109.58614960904603,1.5,0.11547995978426169,224.41392674526497,1.0,0.2392424344141978,52.040836570906805,1.5,0.758895287285556,323.6579105528913,10,0.8108563969091969,64.7001922170597,1.5,0.7830792753804068,1.5,3.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,47,0,dikesnet
20.0,127.85723637673578,1.0,0.3580481677927918,239.21319809611433,10,0.4003695326751181,181.1499092192398,10,0.332856674017597,258.980022048686,1.5,0.2720824681803749,269.5312523397632,1.0,0.6876928212162902,3.5,1.5,4.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,48,0,dikesnet
24.0,123.30730462368125,1.5,0.6371602205894688,324.481601612653,1.0,0.6684549549397748,136.7314979211435,1.5,0.27466226977824176,116.1650809261318,1.5,0.691878584629772,286.341705760336,10,0.18717066963767076,4.5,2.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,49,0,dikesnet
102.0,93.93528016133553,1.5,0.44292114225191387,253.13072304800113,1.5,0.45742997927864276,105.65368862001773,10,0.5630549617207001,62.10844878217084,10,0.7324322687541324,279.86080928662676,10,0.47878710554590126,1.5,2.5,3.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,2.0,7.0,1.0,8.0,7.0,9.0,6.0,1.0,10.0,5.0,2.0,3.0,2.0,4.0,50,0,dikesnet
